jurisdiction,address,zip5,apn_fmt,con_sites,ex_gp_des,ex_zoning,min_dens,max_dens,acres,ex_use_vac,infra,public,site_stat,id_last2,li,mod,amod,capacity,opt1,opt2,abag_general_plan,abag_zoning,abag_allowable_density,abag_rhna_cycle,abag_rhna_years,sf_used_in_previous_he,abag_used_in_previous_he
San Francisco,30 LEVANT ST,94114.0,2618-004A,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,27.53907093429915,0.03631204561641647,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0009267845,0.0009267845,0.001853569,,0.001853569,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,34 LEVANT ST,94114.0,2618-005,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,12.39444946326402,0.08068127616026077,2 Dwellings on 1 Parcel 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000866423,0.000866423,0.001732846,,0.001732846,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,38 LEVANT ST,94114.0,2618-006,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,13.55175756713014,0.07379116657351555,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000872832,0.000872832,0.001745664,,0.001745664,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,37 LEVANT ST,94114.0,2619-043,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,10.98762703189509,0.09101146199240118,Flats & Duplex,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000858695,0.000858695,0.00171739,,0.00171739,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,64 ORD CT,94114.0,2619-054,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,21.90519254650066,0.09130255284240807,Dwelling,Yes,,Pending Project,Not Used in Prior Housing Element,0.0,0.0,1.6475548,1.6475548,Pipeline,,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,42 ORD CT,94114.0,2619-060,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,29.75455762390172,0.06721659334613692,Dwelling,Yes,,Pending Project,Not Used in Prior Housing Element,0.0,0.0,0.703703704,0.703703704,Pipeline,,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,276 STATES ST,94114.0,2620-067,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,17.42394461716827,0.05739228527016058,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008549675,0.0008549675,0.001709935,,0.001709935,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,3721 16TH ST,94114.0,2622-039,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,17.42371800805735,0.05739303170181959,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008946215,0.0008946215,0.001789243,,0.001789243,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,3781 16TH ST,94114.0,2622-044,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,16.98419216501567,0.05887827871259118,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008921205,0.0008921205,0.001784241,,0.001784241,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,376 CASTRO ST,94114.0,2623-006,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-UPPER MARKET,0.0,202.5531887020646,0.2094471843620053,Gas Station,Yes,,Available,Not Used in Prior Housing Element,2.509143847,0.0,0.0,2.509143847,,0.059144171,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,45 STATES ST,94114.0,2623-076,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,16.66388441940004,0.06001001776247338,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000890303,0.000890303,0.001780606,,0.001780606,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,80 SATURN ST,94114.0,2627-011,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,18.19526909667441,0.05495934106205509,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008990275,0.0008990275,0.001798055,,0.001798055,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,301-303 UPPER TER,94117.0,2628-035,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,7.627909893459531,0.131097510847295,Flats & Duplex,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000840518,0.000840518,0.001681036,,0.001681036,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,1082 ASHBURY ST,94117.0,2629-025,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,17.25164807566241,0.0579654764353059,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000856788,0.000856788,0.001713576,,0.001713576,RH-3,,,RHNA4,2007-2014,0,1
San Francisco,-  ,94131.0,2634-073,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,15.03868372575336,0.2659807132209508,Vacant Lot Residential,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0113173495,0.0113173495,0.022634699,,0.005658675,RH-1(D),,,RHNA4,2007-2014,0,1
San Francisco,0 UNKNOWN ,94131.0,2636-027,,"RESIDENTIAL- MIXED, LOW DENSITY",RM-1,0.0,67.51773344759495,0.4344869017011015,Vacant Lot Residential,Yes,,Available,Not Used in Prior Housing Element,0.166286483,0.0,0.0,0.166286483,,0.005668425,RM-1,,,RHNA4,2007-2014,0,1
San Francisco,599 CRESTMONT DR,94131.0,2636-025,,"RESIDENTIAL- MIXED, LOW DENSITY",RM-1,0.0,67.5177342362405,1.09878945642668,Apartment 15 Units or more,Yes,,Available,Not Used in Prior Housing Element,0.139473387,0.0,0.0,0.139473387,,0.001880005,RM-1,,,RHNA4,2007-2014,0,1
San Francisco,599 CRESTMONT DR,94131.0,2636-028,,"RESIDENTIAL- MIXED, LOW DENSITY",RM-1,0.0,67.51772838320821,0.5256731680285469,Vacant Lot Residential,Yes,,Available,Not Used in Prior Housing Element,0.202026725,0.0,0.0,0.202026725,,0.005692135,RM-1,,,RHNA4,2007-2014,0,1
San Francisco,1567 WILLARD ST,94131.0,2642-010,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,7.093706020275745,0.4229100324895504,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.002695447,0.002695447,0.005390894,,0.001796965,RH-1,,,RHNA4,2007-2014,0,1
San Francisco,-  ,94131.0,2644-009A,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,4.140069893936952,0.9661671759002947,Vacant Lot Residential,Yes,,Available,Not Used in Prior Housing Element,0.0,0.011033109,0.011033109,0.022066218,,0.005516555,RH-1,,,RHNA4,2007-2014,0,1
San Francisco,-  ,94131.0,2643A-025,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,2.122515216975788,1.88455665718499,Vacant Lot Residential,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0109812785,0.0109812785,0.021962557,,0.005490639,RH-1,,,RHNA4,2007-2014,0,1
San Francisco,4372 17TH ST,94114.0,2646-022,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,19.91311137966285,0.05021816937263226,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008979875,0.0008979875,0.001795975,,0.001795975,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,4 MARS ST,94114.0,2654-002,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,17.86804723337905,0.0559658247450742,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008971565,0.0008971565,0.001794313,,0.001794313,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,3062 MARKET ST,94114.0,2656-019,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,18.53695324304267,0.05394629780248932,TIC Bldg 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008737325,0.0008737325,0.001747465,,0.001747465,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,340 CORBETT AVE,94114.0,2660-007,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,17.98387416095538,0.05560537129263785,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000897818,0.000897818,0.001795636,,0.001795636,C-3-O,,,RHNA4,2007-2014,0,1
San Francisco,1391 CLAYTON ST,94114.0,2661-042,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,65.63561310923089,0.04570688661248451,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.003165388,0.003165388,0.006330776,,0.002110259,RH-1,,,RHNA4,2007-2014,0,1
San Francisco,580 OAK PARK DR,94131.0,2676-030,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,20.36139412476866,0.1473376256872019,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0028091185,0.0028091185,0.005618237,,0.001872746,RH-1(D),,,RHNA4,2007-2014,0,1
San Francisco,13 WARREN DR,94131.0,2680-013,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,49.82045621085078,0.06021621875687682,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0029397925,0.0029397925,0.005879585,,0.001959862,C-3-O,,,RHNA4,2007-2014,0,1
San Francisco,17 WARREN DR,94131.0,2680-014,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,44.74388656885447,0.06704827687074896,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.003030659,0.003030659,0.006061318,,0.002020439,C-3-O,,,RHNA4,2007-2014,0,1
San Francisco,158-160 CASELLI AVE,94114.0,2690-008,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,14.48202420364488,0.06905112061256721,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000878018,0.000878018,0.001756036,,0.001756036,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,176 CASELLI AVE,94114.0,2690-013,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,21.37685537461051,0.04677956521087331,Dwellings - Apt 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0009174285,0.0009174285,0.001834857,,0.001834857,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,186 CASELLI AVE,94114.0,2690-015,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,20.33673734813736,0.04917209594053147,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008974485,0.0008974485,0.001794897,,0.001794897,C-3-O,,,RHNA4,2007-2014,0,1
San Francisco,4591-4593 18TH ST,94114.0,2691-029B,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,17.44890727866258,0.05731017902896712,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000894765,0.000894765,0.00178953,,0.00178953,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,566-570 CASTRO ST,94114.0,2695-011,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-CASTRO,0.0,72.59970963383759,0.1082820310736542,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.056876069,0.056876069,0.113752138,,0.014469992,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,35 CARSON ST,94114.0,2701-017,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,28.42519182897379,0.0351800616163547,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000855137,0.000855137,0.001710274,,0.001710274,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,14 CARSON ST,94114.0,2701-019,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,22.3383710639077,0.04476602153035718,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000876545,0.000876545,0.00175309,,0.00175309,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,64 SEWARD ST,94114.0,2701-026,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,12.27955305031115,0.08143618875237978,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008545605,0.0008545605,0.001709121,,0.001709121,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,1410 STANYAN ST,94114.0,2706-035,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,40.08141538725253,0.07484764369812319,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0029869855,0.0029869855,0.005973971,,0.001991324,RH-1(D),,,RHNA4,2007-2014,0,1
San Francisco,47 CLARENDON AVE,94114.0,2706-048,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,52.94270925712573,0.05666501695184616,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.003109012,0.003109012,0.006218024,,0.002072675,RH-1(D),,,RHNA4,2007-2014,0,1
San Francisco,125 MONO ST,94114.0,2711-028,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,27.77761911546475,0.0360002056275322,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.00085723,0.00085723,0.00171446,,0.00171446,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,4783 19TH ST,94114.0,2711-031,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,27.04631633663738,0.0369736117685418,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008708385,0.0008708385,0.001741677,,0.001741677,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,135 YUKON ST,94114.0,2716-033,,"RESIDENTIAL- HOUSE, ONE FAMILY- SECONDARY UNIT",RH-1(S),0.0,67.36967182770258,0.04453041620519321,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.00316519,0.00316519,0.00633038,,0.002110127,RH-1(S),,,RHNA4,2007-2014,0,1
San Francisco,3344 MARKET ST,94114.0,2717-004F,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,16.56204089435673,0.06037903217234147,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008495965,0.0008495965,0.001699193,,0.001699193,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,3348 MARKET ST,94114.0,2717-005,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,16.2426791941645,0.061566197795698,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008632235,0.0008632235,0.001726447,,0.001726447,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,3352 MARKET ST,94114.0,2717-005B,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,17.16659368273019,0.0582526748452148,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008931575,0.0008931575,0.001786315,,0.001786315,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,3412 MARKET ST,94114.0,2717-014,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,21.21882722306932,0.04712795808586395,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008951305,0.0008951305,0.001790261,,0.001790261,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,101-103 VILLA TER,94114.0,2719-046,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,8.828222686249028,0.113273082877442,Apartment 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008231195,0.0008231195,0.001646239,,0.001646239,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,1395 CLAYTON ST,94114.0,2719-050,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,18.35551849898567,0.05447952887058243,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008999455,0.0008999455,0.001799891,,0.001799891,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,-  ,94131.0,2724-002,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,21.03994801293515,0.1901145216241522,Vacant Lot Residential,Yes,,Available,Not Used in Prior Housing Element,0.0,0.011476977,0.011476977,0.022953954,,0.005738489,RH-1(D),,,RHNA4,2007-2014,0,1
San Francisco,402 DELLBROOK AVE,94131.0,2724-004,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,1.33251554122391,3.001841161511719,Vacant Lot Residential,Yes,,Available,Not Used in Prior Housing Element,0.0,0.01096105,0.01096105,0.0219221,,0.005480525,RH-1(D),,,RHNA4,2007-2014,0,1
San Francisco,423 BURNETT AVE,94131.0,2745-048,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,7.34804022960191,0.1360907083730238,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008283635,0.0008283635,0.001656727,,0.001656727,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,376 EUREKA ST,94114.0,2749-017,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,13.34935586016809,0.0749099814608889,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000517596,0.000517596,0.001035192,,0.001035192,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,348 DIAMOND ST,94114.0,2750-008,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,14.01151538470247,0.07136986775119146,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008678305,0.0008678305,0.001735661,,0.001735661,RM-4,,,RHNA4,2007-2014,0,1
San Francisco,345 DIAMOND ST,94114.0,2751-014,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,13.96816025617894,0.07159138939271843,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000851659,0.000851659,0.001703318,,0.001703318,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,3650 MARKET ST,94131.0,2755-006,,"RESIDENTIAL- MIXED, LOW DENSITY",RM-1,0.0,31.75424547599173,0.04406153313368583,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0013905745,0.0013905745,0.002781149,,0.001987755,RM-1,,,RHNA4,2007-2014,0,1
San Francisco,729 CORBETT AVE,94131.0,2755-015,,"RESIDENTIAL- MIXED, LOW DENSITY",RM-1,0.0,37.7081681896417,0.05973140328571207,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0023530435,0.0023530435,0.004706087,,0.002089401,RM-1,,,RHNA4,2007-2014,0,1
San Francisco,3752 MARKET ST,94131.0,2763-050,,"RESIDENTIAL- MIXED, LOW DENSITY",RM-1,0.0,20.66052917323693,0.0591904078905755,Condominium,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0011370835,0.0011370835,0.002274167,,0.001859643,RM-1,,,RHNA4,2007-2014,0,1
San Francisco,3975 22ND ST,94114.0,2771-060,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,7.644267743764705,0.1308169773116179,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008406055,0.0008406055,0.001681211,,0.001681211,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,3831 MARKET ST,94131.0,2777-011,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,14.78781869777158,0.06762322560464533,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008797295,0.0008797295,0.001759459,,0.001759459,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,333 DELLBROOK AVE,94131.0,2790-011,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,30.94415505504479,0.09694884202407436,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0029032125,0.0029032125,0.005806425,,0.001935475,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,30 AQUAVISTA WAY,94131.0,2798-029,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,2.626535458278815,1.522918713087249,Vacant Lot Residential,Yes,,Available,Not Used in Prior Housing Element,0.0,0.010994204,0.010994204,0.021988408,,0.005497102,RH-1,,,RHNA4,2007-2014,0,1
San Francisco,4446 23RD ST,94114.0,2801-014,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,15.28413722342649,0.0654273110337735,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008600905,0.0008600905,0.001720181,,0.001720181,C-2,,,RHNA4,2007-2014,0,1
San Francisco,680 DOUGLASS ST,94114.0,2802-006,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,17.32046876543011,0.0577351579534555,2 Dwellings on 1 Parcel 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000894033,0.000894033,0.001788066,,0.001788066,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,11 CASTENADA AVE,94116.0,2819-037,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,24.74828532176062,0.1212204822825902,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.001634647,0.001634647,0.003269294,,0.001089765,RH-1(D),,,RHNA4,2007-2014,0,1
San Francisco,227 PANORAMA DR,94131.0,2820-004,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,35.99835641811843,0.08333713809472874,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0029492565,0.0029492565,0.005898513,,0.001966171,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,136 DELLBROOK AVE,94131.0,2820-017,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,35.8113950277608,0.0837722040366078,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.00294754,0.00294754,0.00589508,,0.001965027,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,1240 TWIN PEAKS BLVD,94131.0,2821-021,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,53.37614321820554,0.07493985293837886,Vacant Lot Residential,Yes,,Available,Not Used in Prior Housing Element,0.0,0.012376615,0.012376615,0.02475323,,0.006188307,RH-1,,,RHNA4,2007-2014,0,1
San Francisco,1230-1238 TWIN PEAKS BLVD,94131.0,2821-022,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,24.34707562005587,0.1642907923836732,Vacant Lot Residential,Yes,,Available,Not Used in Prior Housing Element,0.0,0.011565903,0.011565903,0.023131806,,0.005782951,RH-1,,,RHNA4,2007-2014,0,1
San Francisco,23 MIDCREST WAY,94131.0,2822-024,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,18.48754361960959,0.0540904741362886,Vacant Lot,Yes,,Pending Project,Not Used in Prior Housing Element,0.0,0.0,0.703703704,0.703703704,Pipeline,,RH-1,,,RHNA4,2007-2014,0,1
San Francisco,336 HOFFMAN AVE,94114.0,2828-005,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,23.23194302226436,0.04304418270317074,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000927438,0.000927438,0.001854876,,0.001854876,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,734 DIAMOND ST,94114.0,2830-006,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,26.39982780625319,0.03787903494443003,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0005040985,0.0005040985,0.001008197,,0.001008197,C-3-G,,,RHNA4,2007-2014,0,1
San Francisco,4156 24TH ST,94114.0,2831-014,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-24TH-NOE-VALLEY,0.0,57.20670797307013,0.06496458041944554,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0134718145,0.0134718145,0.026943629,,0.007249908,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,88 CASTENADA AVE,94116.0,2840-003,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,28.42612877454282,0.1055366745662823,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0016697425,0.0016697425,0.003339485,,0.001113162,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,140 CASTENADA AVE,94116.0,2840-011,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,34.01506186657664,0.08819624952419132,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0016968995,0.0016968995,0.003393799,,0.001131266,C-3-R,,,RHNA4,2007-2014,0,1
San Francisco,324 PACHECO ST,94116.0,2840-022,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,32.14061284513287,0.09333987840566262,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0016762625,0.0016762625,0.003352525,,0.001117508,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,718 GRAND VIEW AVE,94114.0,2849-018,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,28.62804609309162,0.03493078070184173,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0009528035,0.0009528035,0.001905607,,0.001905607,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,25 SUNVIEW DR,94131.0,2853-038,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,14.09654102571677,0.2128181268039178,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.002754859,0.002754859,0.005509718,,0.001836573,RH-1,,,RHNA4,2007-2014,0,1
San Francisco,160 SAN MARCOS AVE,94116.0,2861-011,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,35.51558805442455,0.08446995148729511,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.001748577,0.001748577,0.003497154,,0.001165718,RH-1(D),,,RHNA4,2007-2014,0,1
San Francisco,161 TERESITA BLVD,94127.0,2901A-001,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,55.47767627703627,0.05407580492411111,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0031336455,0.0031336455,0.006267291,,0.002089097,NC-1,,,RHNA4,2007-2014,0,1
San Francisco,112 KENSINGTON WAY,94127.0,2923-078,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,37.35356337769556,0.1070848214412816,Vacant Lot Residential,Yes,,Available,Not Used in Prior Housing Element,0.0,0.011922365,0.011922365,0.02384473,,0.005961183,RH-1(D),,,RHNA4,2007-2014,0,1
San Francisco,75 ROCKAWAY AVE,94127.0,2936A-010,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,40.24296809583783,0.07454719778078246,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.002988488,0.002988488,0.005976976,,0.001992325,RH-1(D),,,RHNA4,2007-2014,0,1
San Francisco,350 EDGEHILL WAY,94127.0,2935-016,,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED",RH-1(D),0.0,36.03347391790973,0.1110078831858836,Vacant Lot,Yes,,Available,Not Used in Prior Housing Element,0.0,0.011885691,0.011885691,0.023771382,,0.005942846,RH-1(D),,,RHNA4,2007-2014,0,1
